,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_27,proj_28,proj_29,proj_30,proj_31,proj_33,proj_34,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_49,proj_50,proj_51,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_210,proj_211,proj_212,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_119,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_defensiveAssistedTackles,proj_defensiveSoloTackles
228,Aaron Rodgers,8439,PIT,216.73,2026,"['QB', 'OP', 'BE', 'IR']",28.12290993,5.855681222,0.885160728,0.029821208,19.0,9.0,4.0,3.0,1.0,5.0,2.0,0.052363913,0.036654739,0.024872199,0.000849,3.53969703,,,,,,,,,,,,,,,,0.644013031,0.032075594,0.323241413,,7.289907776,0.14869105,,3.492690904,14.64066662,17.0,7.801657329,,568.418782,362.6697789,205.7490031,221.639772,20.0544968,753.0,376.0,188.0,150.0,75.0,37.0,72.0,36.0,2.867711205,1.874049272,2.458916774,0.332135183,0.614191823,11.14797572,0.638032715,37.70073926,6.966666363,3.343999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Wil Lutz,2985659,DEN,135.68,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.400701836,7.8577128,2.457010964,7.169037665,8.9802432,1.811205535,15.38999003,16.177644,0.787653968,27.95972953,33.0156,5.055870467,38.88915257,40.75097516,1.861822586,5.400701836,7.8577128,2.457010964,1075.944295,237.8124602,1313.756755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Nick Folk,10621,ATL,141.36,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.198023735,8.198543617,2.000519882,8.123499516,9.369764134,1.246264618,16.71056096,16.87935451,0.168793545,31.03208421,34.44766226,3.415578045,31.15857237,31.79446161,0.635889232,6.198023735,8.198543617,2.000519882,1201.567589,169.1737878,1370.741377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Ray Davis,4429501,BUF,36.34,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",32.29631629,8.103960403,1.062129437,0.050604355,27.0,13.0,6.0,5.0,2.0,6.0,3.0,0.06027186,0.042190302,0.04830748,0.001648549,4.26572881,3.526875601,0.390420294,0.031395027,0.052080566,0.03403465,11.0,5.0,2.0,2.0,1.0,7.751222433,0.029425545,0.000910068,10.22938689,7.735152196,0.081999382,0.001768061,0.324057207,0.077774798,0.401832005,0.149066315,0.043553887,0.192620202,0.192620202,17.0,9.477671295,2.430073692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.347350056,,,,,,,,,,,1541.415703,,154.0,61.0,,,,,,,,,,,,,,,,,,,,,
232,Colts D/ST,-16011,IND,90.93,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.188737748,0.850170034,3.043608722,2.856571314,0.125870001,1.6028685,11.82885098,6.172680489,1.852913532,0.261004952,39.24162966,78.48325932,0.146425383,0.227039405,1.077289146,0.525579355,2.10220329,9.496431522,1001.266013,333.0,200.0,34.35186828,79.39255643,1741.806322,277.8106811,174.0,69.0,27.0,11.0,366.2100601,2.465493099,3.621724345,2.618523705,1.207241448,0.147929586,21.54176824,5845.977157,0.476142843,4.081224367,3.77513254,3.928178454,2.703811143,1.360408122,0.527158147,0.147944383,343.8810092,,
233,Giants D/ST,-16019,NYG,75.17,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104476866,0.467172979,1.970620566,2.242430299,0.127815946,1.584413399,11.43558772,6.383543273,1.912975654,0.271714584,40.3038203,80.60764061,0.411649164,0.231858625,1.046641662,0.537771737,2.355737134,9.820835805,1025.695307,341.0,205.0,51.7666152,76.74781402,1784.872653,294.0798316,178.0,71.0,29.0,11.0,399.7335458,2.463275707,4.153592485,3.457080044,1.894174078,0.247176976,23.51373799,5945.68542,0.297277042,2.887834124,3.354983762,4.161878591,3.354983762,1.953534849,0.76442668,0.225081189,349.7462012,,
234,Odell Beckham Jr.,16733,NYG,34.64,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",0.260100354,0.084700521,0.010496802,0.000438581,,,,,,,,0.000478147,0.000334703,8.03e-05,2.74e-06,5.535974223,9.664634748,0.897863646,0.047969466,0.147378527,0.096311867,32.0,16.0,8.0,6.0,3.0,13.32297662,0.066059209,0.002043068,21.76284206,12.33198822,0.048408047,0.000917011,0.003990843,0.204420735,0.208411578,0.001835788,0.114475612,0.116311399,0.116311399,17.0,0.194128045,6.784902222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Dylan Sampson,5081397,CLE,85.21,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",54.51707815,13.38171001,1.035591206,0.062769942,45.0,22.0,11.0,9.0,4.0,10.0,5.0,0.102967719,0.072077403,0.133406429,0.00455265,4.172803787,12.15513285,1.205995704,0.085884797,0.046193591,0.030187512,41.0,20.0,10.0,8.0,4.0,29.55623322,0.077106667,0.002384742,36.22349725,6.991325884,0.148654739,0.003287098,0.484433681,0.262633937,0.747067618,0.222839493,0.147075005,0.369914498,0.369914498,17.0,13.83735254,11.77852558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104948343,,,,,,,,,,,937.2972664,,93.0,37.0,,,,,,,,,,,,,,,,,,,,,
236,Andy Borregales,4569923,NE,129.02,2026,"['K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.876475977,7.290892,2.414416023,6.498017131,8.332448,1.834430869,14.00261772,15.01066,1.008042277,25.37711083,30.634,5.25688917,41.89827404,44.77053169,2.872257652,4.876475977,7.290892,2.414416023,975.8190053,243.1691227,1218.988128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Jonah Coleman,4702555,DEN,40.21,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",24.54546365,5.993131856,0.78182602,0.047859584,20.0,10.0,5.0,4.0,2.0,4.0,2.0,0.045616919,0.031931843,0.026225728,0.000894983,4.15079719,5.535923059,0.594941651,0.036105544,0.043330182,0.028316274,18.0,9.0,4.0,3.0,1.0,13.09657273,0.041480001,0.001282887,16.94929477,7.185902295,0.083965128,0.001417147,0.210019902,0.112059033,0.322078936,0.096609155,0.062753059,0.159362214,0.159362214,17.0,7.586177941,4.673915299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Rashod Bateman,4360939,BAL,122.2,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,36.17164505,3.972750926,0.130935577,0.352612919,0.230432543,122.0,61.0,30.0,24.0,12.0,37.69956715,0.673260956,0.020822504,65.30082314,16.31100865,0.130935577,0.002412362,,0.548264075,0.548264075,,0.307027882,0.307027882,0.307027882,17.0,,26.0248099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Gunnar Helm,4686728,TEN,125.95,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,29.12788306,3.312724002,0.05218,0.072928422,0.047658723,99.0,49.0,24.0,19.0,9.0,57.74440451,0.376017268,0.0116294,77.21876471,8.575272638,0.05218,0.003107051,,0.706148021,0.706148021,,0.395442892,0.395442892,0.395442892,17.0,,27.0217254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Jake Tonges,4259147,SF,32.42,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,7.941135693,1.055151494,0.054052905,0.117567582,0.076830415,26.0,13.0,6.0,5.0,2.0,13.15926908,0.101159029,0.00312863,18.48087496,10.25887578,0.054052905,0.00070806,,0.16092281,0.16092281,,0.090116773,0.090116773,0.090116773,17.0,,6.003940475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Malik Washington,4569603,MIA,104.94,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",12.88294626,4.556780957,0.433857245,0.016461101,15.0,7.0,3.0,3.0,1.0,2.0,1.0,0.023791808,0.016654265,0.014930771,0.00051,6.013009347,25.41520511,1.568914248,0.08213723,0.116644271,0.076227031,86.0,43.0,21.0,17.0,8.0,41.02496484,0.266401379,0.008239218,60.35604223,10.5315992,0.098598331,0.004467577,0.242650964,0.772707351,1.015358315,0.111619444,0.432716116,0.54433556,0.54433556,17.0,5.793751039,20.75726414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150976578,0.309427573,,,,,,,,,,1815.623501,241.8937776,181.0,72.0,24.0,9.0,,,,,,,,,,,,,,,,,,,
242,Jordan James,4685397,SF,57.95,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",70.76538763,17.78301294,2.018173444,0.100032282,60.0,30.0,15.0,12.0,6.0,14.0,7.0,0.134792212,0.094354549,0.236,0.00805,4.27202097,3.709016171,0.347253062,0.01780596,0.057542517,0.037604035,12.0,6.0,3.0,2.0,1.0,8.143338789,0.030617272,0.000946926,10.5348978,7.742926647,0.117838242,0.002970756,0.60549436,0.069677365,0.675171724,0.278527406,0.039019324,0.31754673,0.31754673,17.0,18.08339984,2.587184468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Greg Dulcich,4367209,MIA,119.07,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,34.17586451,1.64341975,0.086040641,0.159241496,0.104064318,116.0,58.0,29.0,23.0,11.0,51.7578024,0.575876781,0.017810622,75.44505279,11.22516161,0.086040641,0.002897751,,0.65857981,0.65857981,,0.368804694,0.368804694,0.368804694,17.0,,27.34103685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Jacoby Brissett,2578570,ARI,199.32,2026,"['QB', 'OP', 'BE', 'IR']",47.20195483,12.37024264,1.312642862,0.067066012,42.0,21.0,10.0,8.0,4.0,9.0,4.0,0.08906798,0.062347586,0.127135454,0.00434,4.455199486,,,,,,,,,,,,,,,,0.895553638,0.033592452,0.597102924,,7.63464814,0.274667345,,3.652689049,12.83443628,17.0,13.01888514,,516.5479306,327.0350483,189.5128823,197.5914727,15.02944837,671.0,335.0,167.0,134.0,67.0,33.0,65.0,32.0,2.562109983,1.674338874,2.233297798,0.301659975,0.828487626,9.181747231,0.633116559,39.78143565,7.037545216,3.378021704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Ja'Kobi Lane,4870847,BAL,81.64,2026,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,23.14427169,2.856992043,0.094167322,0.346610993,0.226510284,78.0,39.0,19.0,15.0,7.0,25.82188843,0.214077689,0.006620959,41.97910059,15.23717445,0.094167322,0.002070619,,0.470595297,0.470595297,,0.263533367,0.263533367,0.263533367,17.0,,16.75409836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Kayshon Boutte,4429022,NE,76.91,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,21.55449075,2.373696157,0.091065339,0.278431419,0.181954932,73.0,36.0,18.0,14.0,7.0,26.9155152,0.183248215,0.005667471,41.5016432,13.61394497,0.091065339,0.001726653,,0.392421024,0.392421024,,0.219755774,0.219755774,0.219755774,17.0,,16.06046605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Evan Engram,3051876,DEN,106.1,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,27.2636478,2.175392289,0.131915274,0.097233301,0.063541962,92.0,46.0,23.0,18.0,9.0,47.31842962,0.317076997,0.009806505,67.7971791,9.794957614,0.131915274,0.002167878,,0.492699476,0.492699476,,0.275911706,0.275911706,0.275911706,17.0,,23.30628821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Emmett Johnson,4832955,KC,44.9,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",49.44734033,12.07600347,1.576518555,0.06820902,41.0,20.0,10.0,8.0,4.0,9.0,4.0,0.093129961,0.065190973,0.108153149,0.003690852,4.151731068,3.4802296,0.389341463,0.017429882,0.041306195,0.026993599,11.0,5.0,2.0,2.0,1.0,8.389107532,0.029110524,0.000900325,10.8706733,7.0524669,0.085638903,0.002177426,0.423089404,0.071780251,0.494869655,0.194621126,0.040196941,0.234818067,0.234818067,17.0,13.18312293,2.553160255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Nicholas Singleton,4685555,TEN,18.4,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",20.26694388,4.907731995,0.548585084,0.007364542,16.0,8.0,4.0,3.0,1.0,4.0,2.0,0.037578096,0.026304667,0.017402746,0.000593889,4.116626779,1.758786451,0.155850634,0.002456544,0.039733429,0.025965796,5.0,2.0,1.0,1.0,,4.291642703,0.016350945,0.000505699,5.51562605,6.96688232,0.009821086,0.000924582,0.173411333,0.036720854,0.210132187,0.079769213,0.020563678,0.100332891,0.100332891,17.0,6.529331823,0.716733807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009711416,,,,,,,,,,,86.73299278,,8.0,3.0,,,,,,,,,,,,,,,,,,,,,
250,MarShawn Lloyd,4429023,GB,63.52,2026,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",67.23417116,16.84572653,2.099208158,0.057181372,57.0,28.0,14.0,11.0,5.0,13.0,6.0,0.127822739,0.089475917,0.211,0.00719,4.25940182,5.00398617,0.558051213,0.017830149,0.040227516,0.026288682,17.0,8.0,4.0,3.0,1.0,12.05176908,0.038502348,0.001190794,15.71586943,7.05852928,0.07501152,0.002984957,0.575279989,0.103119314,0.678399303,0.264628795,0.057746816,0.322375611,0.322375611,17.0,17.39126652,4.171316555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Zachariah Branch,4870612,ATL,100.75,2026,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,27.72457545,2.318947497,0.136080348,0.170311297,0.111298433,94.0,47.0,23.0,18.0,9.0,38.34113611,0.330730642,0.010228783,60.22312815,12.29274431,0.136080348,0.003074519,,0.698754407,0.698754407,,0.391302468,0.391302468,0.391302468,17.0,,21.53484876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097887538,0.234133768,,,,,,,,,,874.2369766,234.1337684,87.0,34.0,23.0,9.0,,,,,,,,,,,,,,,,,,,
252,Bengals D/ST,-16004,CIN,96.93,2026,"['D/ST', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.207482993,0.93537415,3.282312925,2.993197279,0.125029779,1.589394919,12.27770046,6.33199662,1.842834836,0.259930424,38.72107452,77.44214904,0.305089732,0.299433296,1.06599333,0.523401589,2.318947727,9.741533262,1034.104462,344.0,206.0,21.98463949,78.69459181,1596.300217,278.8184655,159.0,63.0,27.0,11.0,362.1665651,2.465986395,3.503401361,2.431972789,1.054421769,0.12585034,21.3039156,5894.424306,0.399440084,3.56946458,3.594960756,4.028395741,2.983052542,1.614757786,0.628905664,0.181022847,346.7308416,,
253,Tre' Harris,4686612,LAC,88.71,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,24.02044581,2.460390878,0.060899626,0.160940036,0.105174313,81.0,40.0,20.0,16.0,8.0,34.51572666,0.233147204,0.007210738,53.10651461,11.8307687,0.060899626,0.002767765,,0.629037597,0.629037597,,0.352261054,0.352261054,0.352261054,17.0,,18.98427896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Kaelon Black,4696044,SF,28.17,2026,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",35.38269381,8.621627906,1.031670029,0.0511355,29.0,14.0,7.0,5.0,2.0,7.0,3.0,0.066142307,0.046299615,0.05492928,0.001874526,4.14235488,1.84854926,0.183438019,0.009406329,0.056870639,0.037164963,6.0,3.0,1.0,1.0,,4.061852859,0.017086611,0.000528452,5.267448899,7.736700101,0.060541829,0.001485008,0.30274718,0.034754688,0.337501868,0.139263703,0.019462626,0.158726328,0.158726328,17.0,9.939617582,0.717718241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Ryan Flournoy,5083754,DAL,88.93,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",2.211380636,0.726468144,0.094854069,0.003574366,2.0,1.0,,,,,,0.004060356,0.002842249,0.000304652,1.04e-05,5.584727586,22.57640721,2.655264261,0.094951321,0.148653248,0.097144897,76.0,38.0,19.0,15.0,7.0,33.94955327,0.202558494,0.006264696,50.88286281,11.30497711,0.098525687,0.002909043,0.040431638,0.620714507,0.661146145,0.018598553,0.347600124,0.366198677,0.366198677,17.0,2.694052358,18.25796048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Shedeur Sanders,4432762,CLE,94.61,2026,"['QB', 'OP', 'BE', 'IR']",21.17417737,7.015991798,0.622049972,0.037503253,23.0,11.0,5.0,4.0,2.0,4.0,2.0,0.039838844,0.027887191,0.081905394,0.002795117,5.632892297,,,,,,,,,,,,,,,,0.536677548,0.012581045,0.223257901,,2.859328296,0.102698634,,1.368012424,6.925077386,17.0,7.849380496,,232.1246726,146.90225,85.22242257,95.48388724,7.145043021,324.0,162.0,81.0,64.0,32.0,16.0,29.0,14.0,1.200206828,0.784335162,1.099793693,0.148553291,0.499174295,5.557064962,0.632859266,17.88494332,2.636070395,1.26531379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Geno Smith,15864,NYJ,230.43,2026,"['QB', 'OP', 'BE', 'IR']",58.02950085,12.935463,1.039806559,0.117544637,43.0,21.0,10.0,8.0,4.0,11.0,5.0,0.109781594,0.076847116,0.123,0.00421,3.789501335,,,,,,,,,,,,,,,,2.588141667,0.031615088,0.656312948,,7.185247252,0.301903956,,3.435792422,17.77510405,17.0,13.79773553,,530.5996068,361.0809614,169.5186454,224.299574,20.34356689,762.0,381.0,190.0,152.0,76.0,38.0,72.0,36.0,2.931010097,1.915415098,2.56156805,0.346000679,2.47059703,14.33931163,0.680514943,46.67195272,6.528934304,3.133888466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Christian Kirk,3895856,SF,8.78,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,2.470569756,0.278309521,0.014263404,0.188278137,0.123039763,8.0,4.0,2.0,1.0,,3.139898808,0.021962767,0.000679261,5.267448899,13.3761272,0.014263404,0.000228713,,0.051980192,0.051980192,,0.029108907,0.029108907,0.029108907,17.0,,0.837968006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Cade Otton,4243331,TB,102.2,2026,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,25.9300507,2.289557549,0.198570738,0.09958776,0.065080601,88.0,44.0,22.0,17.0,8.0,44.55740406,0.279727903,0.008651378,63.9900449,9.893100176,0.198570738,0.00197605,,0.449102355,0.449102355,,0.251497319,0.251497319,0.251497319,17.0,,22.09846197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Tua Tagovailoa,4241479,ATL,113.68,2026,"['QB', 'OP', 'BE', 'IR']",15.88471284,2.584376367,0.2615094,0.013657911,8.0,4.0,2.0,1.0,,3.0,1.0,0.029587885,0.020711519,0.00872,0.000298,2.765828925,,,,,,,,,,,,,,,,0.623558186,0.023268913,0.248734344,,5.288389375,0.114417798,,2.533452213,10.48333211,17.0,4.715451476,,301.7446172,204.1299082,97.61470902,127.6978424,10.42181694,434.0,217.0,108.0,86.0,43.0,21.0,40.0,20.0,1.69817503,1.109757382,1.65126276,0.223042302,0.609900275,7.949879892,0.676498922,20.09864624,5.039655032,2.419034415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Jack Bech,4603186,LV,81.91,2026,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,23.39853004,1.482161294,0.094247808,0.131724989,0.086082281,79.0,39.0,19.0,15.0,7.0,34.52063531,0.219810708,0.006798269,54.16556849,11.52281837,0.094247808,0.002768159,,0.629127056,0.629127056,,0.352311151,0.352311151,0.352311151,17.0,,18.2938345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
