,player_name,player_id,pro_team,projected_points,year,eligible_slots,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_kickoffReturnTouchdowns,proj_puntReturnTouchdowns,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_kickoffReturnYards,proj_puntReturnYards,proj_116,proj_117,proj_puntsReturned,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,proj_210,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_212,proj_213,proj_27,proj_28,proj_29,proj_30,proj_33,proj_34,proj_49,proj_50,proj_119,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_211
210,Jarquez Hunter,4710341,LAR,0.24,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Ben Sinnott,4690923,WSH,45.39,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97257511,0.118486732,,0.008087478,0.005285167,4.0,2.0,1.972422414,0.010171156,0.000315,2.816669422,10.63290244,,0.000106,,0.023997143,0.023997143,,0.0134384,0.0134384,0.0134384,,1.008742537,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Andy Dalton,14012,CAR,1.6,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Zavier Scott,4257364,MIN,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,5.001528999,22.45189744,0.124328655,0.009032238,0.009596642,0.006717649,0.0219,0.000749,4.489006751,5.266734161,0.01550963,0.000959928,0.001977421,0.001292245,1.0,,0.810966525,0.002352734,7.28e-05,1.050614049,6.494391564,0.009992165,0.000223,0.043527098,0.007057646,0.050584743,0.020022465,0.003952282,0.023974746,0.023974746,1.276523332,0.268794003,4.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,LeQuint Allen Jr.,4911851,JAX,47.9,2025,"['Rookie', 'RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.014240019,,,,,,,,,,,59.51084466,,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.767384482,18.02561515,0.164046836,0.006943801,0.009128445,0.006389911,0.0141,0.000482,3.781028196,5.101800245,0.0305443,0.001564604,0.002242788,0.001465662,1.0,,0.718476968,0.002298043,7.11e-05,0.946897643,7.10085427,0.008508404,0.00021,0.041489395,0.006252731,0.047742126,0.019085122,0.00350153,0.022586651,0.022586651,1.142453444,0.249312264,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Efton Chism III,4695193,NE,12.14,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.005724058,,,,,,,,,,,20.7873685,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06351301,0.084737673,0.003627796,0.020660809,0.013501839,2.0,1.0,0.766617306,0.004141201,0.000128,1.174614883,14.43159831,0.003627796,6.24e-05,,0.014185279,0.014185279,,0.007943756,0.007943756,0.007943756,,0.446846206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Tommy Tremble,4372780,CAR,51.06,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.13896567,0.136221614,0.009140416,0.002942023,0.001922612,2.0,1.0,1.371032485,0.004525003,0.00014,2.068733342,8.85388625,0.009140416,8.4e-05,,0.01908729,0.01908729,,0.010688883,0.010688883,0.010688883,,0.635321708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Scott Matlock,4373684,LAC,3.57,2025,"['DT', 'DL', 'DP', 'BE', 'IR', 'RB', 'RB/WR', 'RB/WR/TE', 'OP']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Kalif Raymond,2973405,DET,27.52,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.004743895,0.011779867,,,,,,,,,,17.10299086,14.53044365,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.40926891,0.058978237,0.001297016,0.009954929,0.006505546,2.0,1.0,1.169045252,0.004627833,0.000143,1.58657675,10.61487473,0.001297016,9.88e-05,,0.02244872,0.02244872,,0.012571283,0.012571283,0.012571283,,0.565150039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Mitchell Tinsley,4690070,CIN,47.31,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.202277059,0.049218964,0.002166228,0.008184113,0.005348318,1.0,,0.382351328,0.002331447,7.21e-05,0.696739164,13.6060128,0.002166228,3.11e-05,,0.007074925,0.007074925,,0.003961958,0.003961958,0.003961958,,0.183105264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Tyrell Shavers,4241476,BUF,3.29,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25227168,0.083780876,0.006130651,0.010650223,0.006959921,3.0,1.0,1.351081772,0.008602316,0.000266,2.421722633,14.24952366,0.006130651,0.00011,,0.025000051,0.025000051,,0.014000028,0.014000028,0.014000028,,0.805487529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Luke Schoonmaker,4372096,DAL,28.95,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.418011885,0.063429624,0.002484446,0.008755492,0.005721714,1.0,,0.693281607,0.003017666,9.33e-05,0.977852264,10.69985386,0.002484446,3.71e-05,,0.008434693,0.008434693,,0.004723428,0.004723428,0.004723428,,0.320888765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,AJ Dillon,4239934,PHI,10.6,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Antonio Gibson,4360294,NE,7.4,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Jaret Patterson,4362452,LAC,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Jordan Whittington,4569382,LAR,57.65,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.007349031,,,,,,,,,,,32.10668264,,3.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.578221673,0.060253461,0.000925513,0.012734114,0.008321743,1.0,,0.654644019,0.00336075,0.000104,1.032690658,13.10364323,0.000925513,5.33e-05,,0.012113355,0.012113355,,0.006783479,0.006783479,0.006783479,,0.342777238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Mitchell Trubisky,3039707,BUF,1.66,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,Ezekiel Elliott,3051392,None,0.0,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,Ben Sauls,4566158,NYG,0.0,2025,"['Rookie', 'K', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.289596589,0.417268629,0.127672039,0.428948467,0.539538041,0.110589574,0.948583132,0.983977651,0.035394518,1.667128189,1.940784321,0.273656132,2.34950095,2.452431603,0.102930653,0.289596589,0.417268629,0.127672039,63.39839082,12.93265651,76.33104733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Charlie Jones,4257188,CIN,7.12,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Kameron Johnson,5097554,TB,0.1,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.011190597,0.007630646,,,,,,,,,,46.78086566,17.20022649,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Diontae Johnson,3932905,None,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Lil'Jordan Humphrey,4039057,DEN,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.05527246,0.146428519,0.010414585,0.008317386,0.005435412,4.0,2.0,1.911022016,0.012466351,0.000386,3.076114498,12.06436779,0.010414585,0.000168,,0.03822044,0.03822044,,0.021403447,0.021403447,0.021403447,,1.063605819,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Devin Duvernay,4039050,CHI,6.76,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.023414508,0.007133491,,,,,,,,,,64.23488318,17.13312525,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Josh Oliver,3921690,MIN,31.61,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.76687933,0.146671163,0.009077824,0.004809703,0.003143141,5.0,2.0,2.949358812,0.019499798,0.000603,4.202456194,9.414547737,0.009077824,0.00019,,0.043093415,0.043093415,,0.024132312,0.024132312,0.024132312,,1.430303873,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
235,Davis Allen,4426553,LAR,3.91,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75568546,0.224219269,0.003444081,0.007628456,0.004985196,4.0,2.0,2.106869951,0.012107733,0.000374,3.098071974,10.80070721,0.003444081,0.000113,,0.025632876,0.025632876,,0.014354411,0.014354411,0.014354411,,1.131794437,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Jalen Brooks,4692835,ARI,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.026047831,0.009093809,,,,,,,,,,94.59475509,14.31156786,9.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.102044282,0.039253789,0.001908164,0.013572674,0.008869742,1.0,,0.417960571,0.002619772,8.1e-05,0.722955151,14.59956919,0.001908164,3.4e-05,,0.007733829,0.007733829,,0.004330944,0.004330944,0.004330944,,0.211958921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Darius Cooper,4715355,PHI,0.0,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.082938952,0.022572186,0.001112437,0.00583066,0.003810336,,,0.384216318,0.001941698,6.01e-05,0.591337896,10.62666723,0.001112437,3.13e-05,,0.007109435,0.007109435,,0.003981283,0.003981283,0.003981283,,0.141767119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Jahdae Walker,5160110,CHI,0.0,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.601507677,0.06113705,0.003320543,0.007719486,0.005044684,1.0,,0.568834549,0.002773179,8.58e-05,0.896285242,11.60532125,0.003320543,4.63e-05,,0.01052556,0.01052556,,0.005894314,0.005894314,0.005894314,,0.269069724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Jimmy Garoppolo,16760,LAR,1.85,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Austin Hooper,3043275,NE,59.45,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.82519563,0.120867004,0.005174568,0.01199939,0.007841602,3.0,1.0,1.551185087,0.006828612,0.000211,2.055576045,10.84667186,0.005174568,8.26e-05,,0.018783681,0.018783681,,0.010518862,0.010518862,0.010518862,,0.79933353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Dante Pettis,3127306,NO,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.008478669,0.008135459,,,,,,,,,,30.79095612,13.46843132,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38596754,0.127213124,0.007870143,0.009781575,0.00639226,4.0,2.0,1.580173421,0.011678669,0.000361,2.874220221,14.16677894,0.007870143,0.000129,,0.029239101,0.029239101,,0.016373896,0.016373896,0.016373896,,0.961880235,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Zamir White,4361777,LV,63.65,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.843100231,13.8821783,0.040006709,0.003856309,0.005351085,0.003745759,0.00835,0.000285,4.88276078,7.182421898,0.02891055,0.001567356,0.002284529,0.00149294,1.0,,1.038048732,0.002947685,9.12e-05,1.323484881,6.919156754,0.005423665,0.000174,0.028950834,0.010570284,0.039521118,0.013317384,0.005919359,0.019236743,0.019236743,0.793170426,0.378860526,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Joe Milton III,4360698,DAL,1.8,2025,"['QB', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,KhaDarel Hodge,3047876,ATL,10.6,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Daniel Bellinger,4361516,NYG,15.93,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.85749308,0.182716338,0.009497317,0.005502359,0.003595792,4.0,2.0,2.405684815,0.010057365,0.000311,3.061080088,8.670085522,0.009497317,0.000127,,0.02888215,0.02888215,,0.016174004,0.016174004,0.016174004,,1.130588301,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Michael Thomas,2976316,None,0.0,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Hunter Luepke,4383396,DAL,11.53,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.867617696,4.153566798,0.030870808,0.001290806,0.001603897,0.001122728,0.000726,2.48e-05,4.787323743,4.13584883,0.020658209,0.000809152,0.004035585,0.002637255,,,0.53232346,0.001961087,6.07e-05,0.651901509,7.769428072,0.002099958,4.29e-05,0.006040534,0.003706146,0.00974668,0.002778645,0.002075442,0.004854087,0.004854087,0.337853048,0.176202012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Cade Stover,4426496,HOU,37.56,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.45358649,1.162790302,0.019488345,0.001751901,0.000835324,0.000584727,5.07e-05,1.73e-06,2.563547036,14.43962697,0.083438821,0.007056628,0.003806057,0.002487259,2.0,1.0,1.604381578,0.0055034,0.00017,2.307672331,9.000120149,0.008808529,0.00011,0.005518483,0.019519436,0.025037919,0.002538502,0.010930884,0.013469387,0.013469387,0.20322916,0.73036917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Savion Williams,4431487,GB,19.59,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Grant Calcaterra,4241374,PHI,19.48,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.910060712,0.021975685,0.00108304,0.00482537,0.003153379,,,0.403242604,0.001877593,5.81e-05,0.591337896,9.696546632,0.00108304,2.16e-05,,0.004905983,0.004905983,,0.00274735,0.00274735,0.00274735,,0.141092615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Jimmy Horn Jr.,4708486,CAR,0.38,2025,"['Rookie', 'RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.519865448,3.084373817,0.014719715,0.001448516,0.000957968,0.000670578,0.000395,1.35e-05,5.933023297,1.773493664,0.01515237,0.001016718,0.003207603,0.002096169,,,0.188400714,0.000969105,3e-05,0.295533335,9.413412637,0.002465234,5.77e-05,0.009619449,0.003486116,0.013105565,0.004424947,0.001952225,0.006377171,0.006377171,0.268583677,0.030414764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Gunner Olszewski,4424106,NYG,2.41,2025,"['RB/WR', 'WR', 'WR/TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.004895004,0.017364688,,,,,,,,,,18.88628896,22.97523177,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.041700314,0.081877939,0.004255891,0.00654199,0.004275191,1.0,,0.728876903,0.003499273,0.000108,1.275450037,12.40497576,0.004255891,5.93e-05,,0.013486941,0.013486941,,0.007552687,0.007552687,0.007552687,,0.381320869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Elijah Higgins,4426844,ARI,35.5,2025,"['WR/TE', 'TE', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21319376,0.159463266,0.007751659,0.011255052,0.007355177,5.0,2.0,2.473405176,0.016877607,0.000522,3.25329818,10.59801848,0.007751659,0.000142,,0.032183337,0.032183337,,0.018022669,0.018022669,0.018022669,,1.284204681,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
254,Rasheen Ali,4690013,BAL,6.69,2025,"['RB', 'RB/WR', 'RB/WR/TE', 'OP', 'BE', 'IR']",,,,,,,,,,,,,0.011479282,,,,,,,,,,,48.32201915,,4.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.16456971,0.054533716,0.002439708,0.002143802,0.001400975,2.0,1.0,1.810785857,0.004534624,0.00014,2.30253754,6.717840027,0.002439708,6.93e-05,,0.015758832,0.015758832,,0.008824946,0.008824946,0.008824946,,0.702858607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
